ID,Property Id,Date,Value
2433,21,2010-03-01,514.2636601
2434,21,2010-04-01,549.6808091
2435,21,2010-05-01,538.1092417
2436,21,2010-06-01,538.2484604
2437,21,2010-07-01,523.5833417
2438,21,2010-08-01,512.2190726
2439,21,2010-09-01,508.6777139
2440,21,2010-10-01,522.7536018
2441,21,2010-11-01,495.8412508
2442,21,2010-12-01,507.7213287
2443,21,2011-01-01,531.5424603
2444,21,2011-02-01,510.2840227
2445,21,2011-03-01,517.9139299
2446,21,2011-04-01,535.6282908
2447,21,2011-05-01,512.2190272
2448,21,2011-06-01,514.6609769
2449,21,2011-07-01,554.1987234
2450,21,2011-08-01,533.6266347
2451,21,2011-09-01,542.2918067
2452,21,2011-10-01,531.9598883
2453,21,2011-11-01,541.6590037
2454,21,2011-12-01,517.9837577
2455,21,2012-01-01,539.9307606
2456,21,2012-02-01,543.5210635
2457,21,2012-03-01,531.69696
2458,21,2012-04-01,509.0497011
2459,21,2012-05-01,523.5179062
2460,21,2012-06-01,533.6277883
2461,21,2012-07-01,541.3691653
2462,21,2012-08-01,557.8125204
2463,21,2012-09-01,534.7823182
2464,21,2012-10-01,521.6231199
2465,21,2012-11-01,547.4806908
2466,21,2012-12-01,535.4466104
2467,21,2013-01-01,555.0957738
2468,21,2013-02-01,530.9951519
2469,21,2013-03-01,561.8947681
2470,21,2013-04-01,574.9478926
2471,21,2013-05-01,563.6500658
2472,21,2013-06-01,565.7121367
2473,21,2013-07-01,554.6802429
2474,21,2013-08-01,586.0442406
2475,21,2013-09-01,559.9732907
2476,21,2013-10-01,583.8405738
2477,21,2013-11-01,584.7689174
2478,21,2013-12-01,583.5119225
2479,21,2014-01-01,609.8893959
2480,21,2014-02-01,572.9338362
2481,21,2014-03-01,611.5363399
2482,21,2014-04-01,623.8000093
2483,21,2014-05-01,626.62731
2484,21,2014-06-01,633.9222278
2485,21,2014-07-01,632.3104561
2486,21,2014-08-01,595.6168802
2487,21,2014-09-01,655.5570966
2488,21,2014-10-01,646.161239
2489,21,2014-11-01,663.5187595
2490,21,2014-12-01,660.9839792
2491,21,2015-01-01,620.6607571
2492,21,2015-02-01,638.4684336
2493,21,2015-03-01,644.6921341
2494,21,2015-04-01,635.5239184
2495,21,2015-05-01,643.9849261
2496,21,2015-06-01,655.5873253
2497,21,2015-07-01,706.0357409
2498,21,2015-08-01,684.275692
2499,21,2015-09-01,679.4102527
2500,21,2015-10-01,719.8921755
2501,21,2015-11-01,718.5334336
2502,21,2015-12-01,690.88695
2503,21,2016-01-01,741.998067
2504,21,2016-02-01,726.4604193
2505,21,2016-03-01,741.6341826
2506,21,2016-04-01,756.6357044
2507,21,2016-05-01,714.3181298
2508,21,2016-06-01,748.6081745
2509,21,2016-07-01,726.0271154
2510,21,2016-08-01,783.5580517
2511,21,2016-09-01,775.7741934
2512,21,2016-10-01,793.725399
2513,21,2016-11-01,770.0164444
2514,21,2016-12-01,778.6127843
2515,21,2017-01-01,772.2367731
2516,21,2017-02-01,800.1958341
2517,21,2017-03-01,777.1968768
2518,21,2017-04-01,778.57545
2519,21,2017-05-01,802.7948764
2520,21,2017-06-01,767.4045203
2521,21,2017-07-01,771.0158865
2522,21,2017-08-01,808.7325262
2523,21,2017-09-01,788.2349672
2524,21,2017-10-01,852.9091052
2525,21,2017-11-01,790.5995516
2526,21,2017-12-01,824.898163
2527,21,2018-01-01,846.3561644
2528,21,2018-02-01,837.3202515
2529,21,2018-03-01,842.3725166
2530,21,2018-04-01,841.8201537
2531,21,2018-05-01,884.8069691
2532,21,2018-06-01,836.1217327
2533,21,2018-07-01,819.6508423
2534,21,2018-08-01,895.6027347
2535,21,2018-09-01,872.605406
2536,21,2018-10-01,854.7154096
2537,21,2018-11-01,899.8616163
2538,21,2018-12-01,884.1563454
2539,21,2019-01-01,903.3230459
2540,21,2019-02-01,855.9994959
2541,21,2019-03-01,840.9218582
2542,22,2009-03-01,653.1904387
2543,22,2009-04-01,629.9363872
2544,22,2009-05-01,629.9631403
2545,22,2009-06-01,637.9363607
2546,22,2009-07-01,659.7991348
2547,22,2009-08-01,664.0522731
2548,22,2009-09-01,636.7986961
2549,22,2009-10-01,665.4193802
2550,22,2009-11-01,659.3864603
2551,22,2009-12-01,682.9383164
2552,22,2010-01-01,664.4826455
2553,22,2010-02-01,688.5924701
2554,22,2010-03-01,664.5177653
2555,22,2010-04-01,672.4715227
2556,22,2010-05-01,628.8007125
2557,22,2010-06-01,647.9816488
2558,22,2010-07-01,631.7750292
2559,22,2010-08-01,651.0813883
2560,22,2010-09-01,631.1853502
2561,22,2010-10-01,643.2493305
2562,22,2010-11-01,617.328771
2563,22,2010-12-01,628.6019623
2564,22,2011-01-01,671.5801763
2565,22,2011-02-01,649.6434806
2566,22,2011-03-01,662.512382
2567,22,2011-04-01,685.5829479
2568,22,2011-05-01,662.2040849
2569,22,2011-06-01,654.7027992
2570,22,2011-07-01,641.7695711
2571,22,2011-08-01,665.3013085
2572,22,2011-09-01,647.7488695
2573,22,2011-10-01,667.0669067
2574,22,2011-11-01,665.1259129
2575,22,2011-12-01,669.7601542
2576,22,2012-01-01,658.3700292
2577,22,2012-02-01,640.5141753
2578,22,2012-03-01,660.6652418
2579,22,2012-04-01,664.7941853
2580,22,2012-05-01,666.692656
2581,22,2012-06-01,676.2922116
2582,22,2012-07-01,650.8627985
2583,22,2012-08-01,640.5001822
2584,22,2012-09-01,657.3555832
2585,22,2012-10-01,670.8154755
2586,22,2012-11-01,673.3588574
2587,22,2012-12-01,664.5708172
2588,22,2013-01-01,680.8506274
2589,22,2013-02-01,653.935231
2590,22,2013-03-01,692.3065329
2591,22,2013-04-01,677.2888961
2592,22,2013-05-01,684.003981
2593,22,2013-06-01,676.7419471
2594,22,2013-07-01,686.3879631
2595,22,2013-08-01,719.8407273
2596,22,2013-09-01,724.8765692
2597,22,2013-10-01,709.5332509
2598,22,2013-11-01,705.053627
2599,22,2013-12-01,701.6401384
2600,22,2014-01-01,727.9264608
2601,22,2014-02-01,717.1054891
2602,22,2014-03-01,725.4648342
2603,22,2014-04-01,708.1932266
2604,22,2014-05-01,742.8064124
2605,22,2014-06-01,756.4831471
2606,22,2014-07-01,757.2495569
2607,22,2014-08-01,735.0032144
2608,22,2014-09-01,775.9313655
2609,22,2014-10-01,779.500529
2610,22,2014-11-01,768.9476528
2611,22,2014-12-01,750.684283
2612,22,2015-01-01,749.441769
2613,22,2015-02-01,781.3460661
2614,22,2015-03-01,774.580997
2615,22,2015-04-01,798.807419
2616,22,2015-05-01,772.3098603
2617,22,2015-06-01,811.4948772
2618,22,2015-07-01,826.0490777
2619,22,2015-08-01,779.2624834
2620,22,2015-09-01,818.1131728
2621,22,2015-10-01,838.6147881
2622,22,2015-11-01,827.5419445
2623,22,2015-12-01,861.0448661
2624,22,2016-01-01,839.7124789
2625,22,2016-02-01,867.6515384
2626,22,2016-03-01,848.1428768
2627,22,2016-04-01,845.9957283
2628,22,2016-05-01,876.9654907
2629,22,2016-06-01,878.1579181
2630,22,2016-07-01,859.1834989
2631,22,2016-08-01,913.0797317
2632,22,2016-09-01,895.725181
2633,22,2016-10-01,859.9396232
2634,22,2016-11-01,868.1104318
2635,22,2016-12-01,935.3566812
2636,22,2017-01-01,893.5784366
2637,22,2017-02-01,891.2910159
2638,22,2017-03-01,887.9976865
2639,22,2017-04-01,910.2381012
2640,22,2017-05-01,891.2412101
2641,22,2017-06-01,956.7741567
2642,22,2017-07-01,912.4926489
2643,22,2017-08-01,922.5176678
2644,22,2017-09-01,926.2987952
2645,22,2017-10-01,916.5932238
2646,22,2017-11-01,984.8839611
2647,22,2017-12-01,918.081937
2648,22,2018-01-01,945.0310966
2649,22,2018-02-01,966.8164489
2650,22,2018-03-01,937.0480867
2651,22,2018-04-01,980.8837883
2652,22,2018-05-01,962.4785722
2653,22,2018-06-01,1014.982134
2654,22,2018-07-01,997.1525125
2655,22,2018-08-01,997.388442
2656,22,2018-09-01,1029.157581
2657,22,2018-10-01,1022.945697
2658,22,2018-11-01,982.5182919
2659,22,2018-12-01,1012.531634
2660,22,2019-01-01,1006.636223
2661,22,2019-02-01,1025.864706
2662,22,2019-03-01,988.7051476
2663,23,2009-03-01,779.3246502
2664,23,2009-04-01,765.1505557
2665,23,2009-05-01,783.7514529
2666,23,2009-06-01,783.8804355
2667,23,2009-07-01,776.7570995
2668,23,2009-08-01,813.3470344
2669,23,2009-09-01,800.4305293
2670,23,2009-10-01,811.677809
2671,23,2009-11-01,819.3224022
2672,23,2009-12-01,774.1993574
2673,23,2010-01-01,798.2259877
2674,23,2010-02-01,822.4069322
2675,23,2010-03-01,825.4025642
2676,23,2010-04-01,789.7985584
2677,23,2010-05-01,770.1293029
2678,23,2010-06-01,802.9347178
2679,23,2010-07-01,782.3190709
2680,23,2010-08-01,793.8170695
2681,23,2010-09-01,789.7603484
2682,23,2010-10-01,783.0027083
2683,23,2010-11-01,774.3239759
2684,23,2010-12-01,780.7673837
2685,23,2011-01-01,782.9971698
2686,23,2011-02-01,779.9666837
2687,23,2011-03-01,775.079132
2688,23,2011-04-01,789.2068061
2689,23,2011-05-01,815.0173516
2690,23,2011-06-01,818.0156588
2691,23,2011-07-01,788.6237542
2692,23,2011-08-01,787.9861907
2693,23,2011-09-01,782.0447111
2694,23,2011-10-01,781.2626093
2695,23,2011-11-01,800.1653047
2696,23,2011-12-01,792.2670098
2697,23,2012-01-01,772.4342276
2698,23,2012-02-01,804.0696664
2699,23,2012-03-01,813.6282187
2700,23,2012-04-01,813.696932
2701,23,2012-05-01,778.6995403
2702,23,2012-06-01,823.5765845
2703,23,2012-07-01,815.1113443
2704,23,2012-08-01,800.2131941
2705,23,2012-09-01,811.0161955
2706,23,2012-10-01,811.3471662
2707,23,2012-11-01,793.1740461
2708,23,2012-12-01,824.9991454
2709,23,2013-01-01,793.068323
2710,23,2013-02-01,794.7893141
2711,23,2013-03-01,802.6477614
2712,23,2013-04-01,825.4715476
2713,23,2013-05-01,829.8217414
2714,23,2013-06-01,847.6519994
2715,23,2013-07-01,821.9262179
2716,23,2013-08-01,811.3521307
2717,23,2013-09-01,824.5702055
2718,23,2013-10-01,854.072406
2719,23,2013-11-01,865.0542725
2720,23,2013-12-01,865.5319405
2721,23,2014-01-01,877.517702
2722,23,2014-02-01,869.5301559
2723,23,2014-03-01,859.6811211
2724,23,2014-04-01,864.4644169
2725,23,2014-05-01,868.0237173
2726,23,2014-06-01,887.9956863
2727,23,2014-07-01,899.1745313
2728,23,2014-08-01,886.9137249
2729,23,2014-09-01,901.5045469
2730,23,2014-10-01,887.7149307
2731,23,2014-11-01,885.7806253
2732,23,2014-12-01,912.0349037
2733,23,2015-01-01,937.9026247
2734,23,2015-02-01,910.2083331
2735,23,2015-03-01,898.3229228
2736,23,2015-04-01,953.0509941
2737,23,2015-05-01,950.4905175
2738,23,2015-06-01,931.4581588
2739,23,2015-07-01,943.4248446
2740,23,2015-08-01,922.1681261
2741,23,2015-09-01,927.1928777
2742,23,2015-10-01,965.6652657
2743,23,2015-11-01,954.8007119
2744,23,2015-12-01,988.4753459
2745,23,2016-01-01,971.4765803
2746,23,2016-02-01,991.5569192
2747,23,2016-03-01,972.1320315
2748,23,2016-04-01,1005.463848
2749,23,2016-05-01,1008.090492
2750,23,2016-06-01,996.3782228
2751,23,2016-07-01,994.400296
2752,23,2016-08-01,1025.773571
2753,23,2016-09-01,1028.247469
2754,23,2016-10-01,1064.035915
2755,23,2016-11-01,1058.305269
2756,23,2016-12-01,1069.091378
2757,23,2017-01-01,1016.363579
2758,23,2017-02-01,1045.627134
2759,23,2017-03-01,1047.311088
2760,23,2017-04-01,1051.216704
2761,23,2017-05-01,1061.50042
2762,23,2017-06-01,1097.235692
2763,23,2017-07-01,1088.934535
2764,23,2017-08-01,1091.538637
2765,23,2017-09-01,1076.008345
2766,23,2017-10-01,1065.348522
2767,23,2017-11-01,1049.368415
2768,23,2017-12-01,1115.914137
2769,23,2018-01-01,1101.23238
2770,23,2018-02-01,1124.845827
2771,23,2018-03-01,1138.472208
2772,23,2018-04-01,1091.012611
2773,23,2018-05-01,1103.963641
2774,23,2018-06-01,1128.779109
2775,23,2018-07-01,1140.31896
2776,23,2018-08-01,1139.403262
2777,23,2018-09-01,1089.831785
2778,23,2018-10-01,1136.667282
2779,23,2018-11-01,1161.736214
2780,23,2018-12-01,1112.950254
2781,23,2019-01-01,1127.949812
2782,23,2019-02-01,1150.886846
2783,23,2019-03-01,1105.071615
2784,24,2009-03-01,608.4077413
2785,24,2009-04-01,608.7658593
2786,24,2009-05-01,605.0365231
2787,24,2009-06-01,614.0777523
2788,24,2009-07-01,579.9312043
2789,24,2009-08-01,611.6008842
2790,24,2009-09-01,605.383202
2791,24,2009-10-01,612.724881
2792,24,2009-11-01,631.9135449
2793,24,2009-12-01,592.1538572
2794,24,2010-01-01,624.7811793
2795,24,2010-02-01,608.4315962
2796,24,2010-03-01,601.3353749
2797,24,2010-04-01,594.7565178
2798,24,2010-05-01,619.253379
2799,24,2010-06-01,611.8889564
2800,24,2010-07-01,580.6514969
2801,24,2010-08-01,600.0124397
2802,24,2010-09-01,601.5429124
2803,24,2010-10-01,606.3432778
2804,24,2010-11-01,596.5372982
2805,24,2010-12-01,597.3815612
2806,24,2011-01-01,626.8727342
2807,24,2011-02-01,600.058382
2808,24,2011-03-01,607.1568367
2809,24,2011-04-01,616.638345
2810,24,2011-05-01,608.0683456
2811,24,2011-06-01,598.9917486
2812,24,2011-07-01,616.9375373
2813,24,2011-08-01,638.9127578
2814,24,2011-09-01,597.9803255
2815,24,2011-10-01,600.5820818
2816,24,2011-11-01,626.9550068
2817,24,2011-12-01,632.7278588
2818,24,2012-01-01,633.9988274
2819,24,2012-02-01,603.0429669
2820,24,2012-03-01,607.5374086
2821,24,2012-04-01,605.55356
2822,24,2012-05-01,619.8911348
2823,24,2012-06-01,605.8813311
2824,24,2012-07-01,598.5838812
2825,24,2012-08-01,627.4550647
2826,24,2012-09-01,610.5009102
2827,24,2012-10-01,640.1642625
2828,24,2012-11-01,601.1042609
2829,24,2012-12-01,608.822599
2830,24,2013-01-01,641.1793028
2831,24,2013-02-01,650.2741902
2832,24,2013-03-01,607.4727294
2833,24,2013-04-01,609.7572993
2834,24,2013-05-01,651.3684833
2835,24,2013-06-01,655.9613907
2836,24,2013-07-01,663.0644037
2837,24,2013-08-01,657.4274088
2838,24,2013-09-01,669.6733891
2839,24,2013-10-01,665.0679284
2840,24,2013-11-01,646.0721905
2841,24,2013-12-01,687.7902796
2842,24,2014-01-01,666.2380406
2843,24,2014-02-01,698.6685803
2844,24,2014-03-01,676.7684333
2845,24,2014-04-01,715.3418973
2846,24,2014-05-01,706.6579567
2847,24,2014-06-01,685.1482466
2848,24,2014-07-01,677.9138658
2849,24,2014-08-01,725.2243535
2850,24,2014-09-01,735.6412811
2851,24,2014-10-01,724.3638122
2852,24,2014-11-01,704.242293
2853,24,2014-12-01,702.4896974
2854,24,2015-01-01,719.5612642
2855,24,2015-02-01,704.9363919
2856,24,2015-03-01,711.9369754
2857,24,2015-04-01,761.9398757
2858,24,2015-05-01,774.3880827
2859,24,2015-06-01,727.0744705
2860,24,2015-07-01,755.3145762
2861,24,2015-08-01,751.0091056
2862,24,2015-09-01,764.9143985
2863,24,2015-10-01,749.9661759
2864,24,2015-11-01,812.3031081
2865,24,2015-12-01,800.1838026
2866,24,2016-01-01,799.0557117
2867,24,2016-02-01,795.2687807
2868,24,2016-03-01,824.8942971
2869,24,2016-04-01,794.3762252
2870,24,2016-05-01,801.746969
2871,24,2016-06-01,848.0197918
2872,24,2016-07-01,803.62831
2873,24,2016-08-01,851.3012338
2874,24,2016-09-01,806.9658462
2875,24,2016-10-01,840.7916394
2876,24,2016-11-01,837.1518742
2877,24,2016-12-01,873.4485633
2878,24,2017-01-01,824.0999127
2879,24,2017-02-01,841.2890367
2880,24,2017-03-01,833.6361927
2881,24,2017-04-01,899.3004822
2882,24,2017-05-01,886.2920144
2883,24,2017-06-01,870.1251346
2884,24,2017-07-01,868.6673715
2885,24,2017-08-01,883.1741579
2886,24,2017-09-01,893.9205096
2887,24,2017-10-01,867.7564149
2888,24,2017-11-01,886.436626
2889,24,2017-12-01,897.7738649
2890,24,2018-01-01,950.5116385
2891,24,2018-02-01,925.5401602
2892,24,2018-03-01,914.1345168
2893,24,2018-04-01,895.2165314
2894,24,2018-05-01,943.6826359
2895,24,2018-06-01,959.3268187
2896,24,2018-07-01,955.4663687
2897,24,2018-08-01,966.1870182
2898,24,2018-09-01,923.6771634
2899,24,2018-10-01,941.4579361
2900,24,2018-11-01,976.1555754
2901,24,2018-12-01,951.6299555
2902,24,2019-01-01,954.8528113
2903,24,2019-02-01,961.1284584
2904,24,2019-03-01,926.5899906
2905,25,2009-03-01,499.4795644
2906,25,2009-04-01,509.8059925
2907,25,2009-05-01,522.538534
2908,25,2009-06-01,506.1237123
2909,25,2009-07-01,497.2007523
2910,25,2009-08-01,546.145099
2911,25,2009-09-01,530.2584675
2912,25,2009-10-01,543.7965005
2913,25,2009-11-01,509.9020889
2914,25,2009-12-01,555.436511
2915,25,2010-01-01,532.9047007
2916,25,2010-02-01,562.2313377
2917,25,2010-03-01,528.4252467
2918,25,2010-04-01,510.7693888
2919,25,2010-05-01,526.5726691
2920,25,2010-06-01,495.5074755
2921,25,2010-07-01,506.1934857
2922,25,2010-08-01,508.6905429
2923,25,2010-09-01,506.0180563
2924,25,2010-10-01,499.7140606
2925,25,2010-11-01,529.7709344
2926,25,2010-12-01,511.0814435
2927,25,2011-01-01,516.3362456
2928,25,2011-02-01,544.7781303
2929,25,2011-03-01,556.8100382
2930,25,2011-04-01,553.2686259
2931,25,2011-05-01,534.906861
2932,25,2011-06-01,524.5115739
2933,25,2011-07-01,539.991161
2934,25,2011-08-01,556.0475631
2935,25,2011-09-01,509.9764381
2936,25,2011-10-01,515.9335807
2937,25,2011-11-01,546.8667681
2938,25,2011-12-01,540.2262898
2939,25,2012-01-01,510.0656178
2940,25,2012-02-01,535.4751744
2941,25,2012-03-01,534.8558111
2942,25,2012-04-01,550.1732855
2943,25,2012-05-01,541.9257826
2944,25,2012-06-01,549.1267459
2945,25,2012-07-01,522.5502924
2946,25,2012-08-01,556.7105886
2947,25,2012-09-01,542.0921692
2948,25,2012-10-01,524.7818219
2949,25,2012-11-01,551.2018403
2950,25,2012-12-01,527.9420971
2951,25,2013-01-01,531.4387416
2952,25,2013-02-01,559.5007307
2953,25,2013-03-01,559.8767831
2954,25,2013-04-01,526.3692148
2955,25,2013-05-01,569.9806763
2956,25,2013-06-01,538.992265
2957,25,2013-07-01,570.6049296
2958,25,2013-08-01,592.288888
2959,25,2013-09-01,548.614236
2960,25,2013-10-01,565.937072
2961,25,2013-11-01,578.364462
2962,25,2013-12-01,610.2258706
2963,25,2014-01-01,586.6740584
2964,25,2014-02-01,571.1371698
2965,25,2014-03-01,575.9597662
2966,25,2014-04-01,592.881132
2967,25,2014-05-01,593.1003675
2968,25,2014-06-01,627.0046659
2969,25,2014-07-01,640.1627671
2970,25,2014-08-01,626.3878223
2971,25,2014-09-01,626.2552622
2972,25,2014-10-01,616.1724619
2973,25,2014-11-01,642.5793463
2974,25,2014-12-01,658.8558414
2975,25,2015-01-01,644.5790941
2976,25,2015-02-01,662.8414839
2977,25,2015-03-01,652.5011406
2978,25,2015-04-01,632.4081155
2979,25,2015-05-01,685.1703494
2980,25,2015-06-01,691.4740775
2981,25,2015-07-01,670.7218644
2982,25,2015-08-01,705.9821294
2983,25,2015-09-01,716.9984047
2984,25,2015-10-01,675.3664023
2985,25,2015-11-01,703.3209675
2986,25,2015-12-01,735.9982248
2987,25,2016-01-01,691.184095
2988,25,2016-02-01,721.7167149
2989,25,2016-03-01,733.5601199
2990,25,2016-04-01,733.5928949
2991,25,2016-05-01,740.4647873
2992,25,2016-06-01,744.7655215
2993,25,2016-07-01,747.5245911
2994,25,2016-08-01,760.0099883
2995,25,2016-09-01,749.7056636
2996,25,2016-10-01,762.1405448
2997,25,2016-11-01,789.7900284
2998,25,2016-12-01,786.730902
2999,25,2017-01-01,782.3136926
3000,25,2017-02-01,754.1782084
3001,25,2017-03-01,750.9840815
3002,25,2017-04-01,821.7740426
3003,25,2017-05-01,805.0380548
3004,25,2017-06-01,779.898786
3005,25,2017-07-01,833.5359655
3006,25,2017-08-01,775.2817861
3007,25,2017-09-01,783.3682872
3008,25,2017-10-01,845.4364672
3009,25,2017-11-01,814.7826241
3010,25,2017-12-01,856.539565
3011,25,2018-01-01,845.4340599
3012,25,2018-02-01,854.7725985
3013,25,2018-03-01,861.2992604
3014,25,2018-04-01,865.4290466
3015,25,2018-05-01,867.21552
3016,25,2018-06-01,876.3058829
3017,25,2018-07-01,884.2247766
3018,25,2018-08-01,825.2058146
3019,25,2018-09-01,873.9082827
3020,25,2018-10-01,879.8571183
3021,25,2018-11-01,851.5870205
3022,25,2018-12-01,904.1211224
3023,25,2019-01-01,847.4893873
3024,25,2019-02-01,887.4471814
3025,25,2019-03-01,843.1584079
3026,26,2009-03-01,550.9113838
3027,26,2009-04-01,544.8864215
3028,26,2009-05-01,548.882892
3029,26,2009-06-01,566.5308785
3030,26,2009-07-01,549.9191396
3031,26,2009-08-01,560.4571307
3032,26,2009-09-01,567.8192696
3033,26,2009-10-01,563.5850656
3034,26,2009-11-01,560.7417397
3035,26,2009-12-01,586.8999957
3036,26,2010-01-01,564.7642162
3037,26,2010-02-01,592.3641567
3038,26,2010-03-01,570.9935475
3039,26,2010-04-01,584.7796596
3040,26,2010-05-01,555.4421691
3041,26,2010-06-01,550.4189175
3042,26,2010-07-01,573.1231344
3043,26,2010-08-01,558.0992576
3044,26,2010-09-01,570.0170106
3045,26,2010-10-01,562.9980971
3046,26,2010-11-01,570.6193638
3047,26,2010-12-01,544.3010308
3048,26,2011-01-01,588.0902048
3049,26,2011-02-01,555.1545649
3050,26,2011-03-01,593.9268489
3051,26,2011-04-01,596.5992525
3052,26,2011-05-01,557.1370302
3053,26,2011-06-01,581.7907717
3054,26,2011-07-01,597.8560031
3055,26,2011-08-01,575.6362297
3056,26,2011-09-01,590.7615008
3057,26,2011-10-01,552.4991352
3058,26,2011-11-01,556.794746
3059,26,2011-12-01,577.4104046
3060,26,2012-01-01,572.4378762
3061,26,2012-02-01,557.1853308
3062,26,2012-03-01,568.4284245
3063,26,2012-04-01,564.1102599
3064,26,2012-05-01,581.2719086
3065,26,2012-06-01,558.2163775
3066,26,2012-07-01,559.7914598
3067,26,2012-08-01,569.2298197
3068,26,2012-09-01,589.4494967
3069,26,2012-10-01,573.9032381
3070,26,2012-11-01,577.9338614
3071,26,2012-12-01,592.2718461
3072,26,2013-01-01,610.1071046
3073,26,2013-02-01,602.4161881
3074,26,2013-03-01,600.8332076
3075,26,2013-04-01,609.493403
3076,26,2013-05-01,592.0172619
3077,26,2013-06-01,608.5772031
3078,26,2013-07-01,632.4200297
3079,26,2013-08-01,590.3781263
3080,26,2013-09-01,623.4774537
3081,26,2013-10-01,609.7240768
3082,26,2013-11-01,630.3511345
3083,26,2013-12-01,631.7905833
3084,26,2014-01-01,642.4533997
3085,26,2014-02-01,659.0184898
3086,26,2014-03-01,657.9281475
3087,26,2014-04-01,629.7081043
3088,26,2014-05-01,675.680184
3089,26,2014-06-01,639.4560929
3090,26,2014-07-01,680.4495189
3091,26,2014-08-01,664.436429
3092,26,2014-09-01,648.851855
3093,26,2014-10-01,685.6580694
3094,26,2014-11-01,686.1071259
3095,26,2014-12-01,679.7087147
3096,26,2015-01-01,717.3488551
3097,26,2015-02-01,673.4475805
3098,26,2015-03-01,687.5082681
3099,26,2015-04-01,689.4115632
3100,26,2015-05-01,684.6892614
3101,26,2015-06-01,685.8811211
3102,26,2015-07-01,715.3506309
3103,26,2015-08-01,741.9599
3104,26,2015-09-01,727.3342657
3105,26,2015-10-01,722.4882515
3106,26,2015-11-01,739.5203668
3107,26,2015-12-01,730.4140644
3108,26,2016-01-01,781.6346399
3109,26,2016-02-01,798.1545564
3110,26,2016-03-01,760.8282657
3111,26,2016-04-01,754.2785676
3112,26,2016-05-01,800.7753038
3113,26,2016-06-01,785.1569035
3114,26,2016-07-01,777.7697211
3115,26,2016-08-01,819.51803
3116,26,2016-09-01,836.5069455
3117,26,2016-10-01,778.4917333
3118,26,2016-11-01,848.0770364
3119,26,2016-12-01,822.738867
3120,26,2017-01-01,798.0196952
3121,26,2017-02-01,838.3996746
3122,26,2017-03-01,847.464071
3123,26,2017-04-01,853.7536898
3124,26,2017-05-01,858.1345749
3125,26,2017-06-01,856.7995387
3126,26,2017-07-01,880.1332984
3127,26,2017-08-01,870.8848035
3128,26,2017-09-01,838.6394461
3129,26,2017-10-01,861.7296651
3130,26,2017-11-01,884.3742123
3131,26,2017-12-01,850.7341373
3132,26,2018-01-01,913.9588217
3133,26,2018-02-01,860.512669
3134,26,2018-03-01,893.3934253
3135,26,2018-04-01,881.6659165
3136,26,2018-05-01,900.1135875
3137,26,2018-06-01,925.4502541
3138,26,2018-07-01,880.7922707
3139,26,2018-08-01,927.6679039
3140,26,2018-09-01,947.2379434
3141,26,2018-10-01,910.9616151
3142,26,2018-11-01,878.5915668
3143,26,2018-12-01,909.7144776
3144,26,2019-01-01,880.8020022
3145,26,2019-02-01,944.0332188
3146,26,2019-03-01,955.9239572
3147,27,2009-03-01,792.9602648
3148,27,2009-04-01,792.722105
3149,27,2009-05-01,801.1875019
3150,27,2009-06-01,789.8880575
3151,27,2009-07-01,787.7246137
3152,27,2009-08-01,820.8548751
3153,27,2009-09-01,798.4077999
3154,27,2009-10-01,818.0434882
3155,27,2009-11-01,821.3232105
3156,27,2009-12-01,817.1948781
3157,27,2010-01-01,804.7433805
3158,27,2010-02-01,810.8977435
3159,27,2010-03-01,810.76265
3160,27,2010-04-01,826.5078011
3161,27,2010-05-01,808.7620584
3162,27,2010-06-01,788.4706825
3163,27,2010-07-01,812.2825019
3164,27,2010-08-01,808.9484391
3165,27,2010-09-01,818.1091571
3166,27,2010-10-01,797.4014953
3167,27,2010-11-01,797.7430403
3168,27,2010-12-01,816.1111609
3169,27,2011-01-01,790.0718883
3170,27,2011-02-01,826.6906944
3171,27,2011-03-01,821.4268025
3172,27,2011-04-01,803.5849564
3173,27,2011-05-01,817.7457469
3174,27,2011-06-01,820.8397487
3175,27,2011-07-01,800.8507376
3176,27,2011-08-01,806.1526973
3177,27,2011-09-01,792.5369198
3178,27,2011-10-01,809.1325737
3179,27,2011-11-01,799.614457
3180,27,2011-12-01,788.6382416
3181,27,2012-01-01,817.1882499
3182,27,2012-02-01,808.2609109
3183,27,2012-03-01,807.2196746
3184,27,2012-04-01,801.2856229
3185,27,2012-05-01,832.4130095
3186,27,2012-06-01,812.1310069
3187,27,2012-07-01,814.586528
3188,27,2012-08-01,836.9095276
3189,27,2012-09-01,828.2517899
3190,27,2012-10-01,821.249706
3191,27,2012-11-01,825.0064785
3192,27,2012-12-01,833.1720357
3193,27,2013-01-01,843.8144523
3194,27,2013-02-01,821.6237846
3195,27,2013-03-01,808.5020063
3196,27,2013-04-01,819.9066779
3197,27,2013-05-01,842.6065631
3198,27,2013-06-01,830.5804412
3199,27,2013-07-01,820.6625045
3200,27,2013-08-01,863.872735
3201,27,2013-09-01,850.3661471
3202,27,2013-10-01,849.6074816
3203,27,2013-11-01,848.3746279
3204,27,2013-12-01,853.8477022
3205,27,2014-01-01,871.006032
3206,27,2014-02-01,882.97299
3207,27,2014-03-01,858.708279
3208,27,2014-04-01,901.4165477
3209,27,2014-05-01,905.4489195
3210,27,2014-06-01,891.3742724
3211,27,2014-07-01,880.2192836
3212,27,2014-08-01,919.8934676
3213,27,2014-09-01,904.3833776
